id_soal,teks,soal,jawaban,jawaban_benar,materi,kode_teks,jumlah_dikerjakan,jumlah_benar,kategori_soal
li50,"Teks 2.
1Pada rute antara Dete dan Ngamo Sidings di Zimbabwe, ""Elephant Express"" menawarkan pengalaman safari yang bener-bener unik kepada para tamu. 2Kami keluar dari Stasiun Dete menuju batas timur laut Taman Nasional Hwange Zimbabwe. 3Belasan orang yang bersemangat _sembilan turis, dua masinis, dan satu pemandu safari_ menempuh perjalanan dari Air Terjun Victoria ke Dataran Ngamo, sebuah padang rumput yang dipenuhi gajah tempat hutan akasia yang semakin menipis bertemu dengan hamparan pasir Kalahari yang gersang.
4Selama perjalanan, saya menyipitkan mata di tengah terik matahari sambil menyesap minuman gin dan tonik. 5Menyeimbangkan badan dengan satu kaki dan mencondongkan tubuh ke sisi gerbong kereta pribadi yang dibuat khusus, saya mencari posisi terbaik untuk melihat pemandangan seekor burung yang sedang bertengger di atas kawat. 6Penumpang lain memperbesar lensa kameranya. 7Kami melihat sekilas warna biru elektrik, paruh yang panjang, kepala besar, tetapi cahaya matahari membuat proses identifikasi menjadi sulit.
8Setelah kereta menambah kecepatan, meninggalkan burung itu, kami berdebat, apakah itu seekor burung raja ikan (kingfisher), atau semacam burung pelatuk?. 9Mendengar diskusi kami, salah seorang masinis kereta api teridentifikasi burung itu sebagai roller berdada ungu (lilac-breasted roller). 10Lega karena mendapat jawaban, saya menambahkan burung itu ke daftar buku catatan.",Kata teridentifikasi pada kalimat (9) harus diperbaiki menjadi...,"A. Mengidentifikasi
B. Diidentifikasi
C. Identifikasi
D. Teridentifikasikan
E. Beridentifikasi",A. Mengidentifikasi,kesalahan kata,a8,881,317,sulit
li51,"Teks 2.
1Pada rute antara Dete dan Ngamo Sidings di Zimbabwe, ""Elephant Express"" menawarkan pengalaman safari yang bener-bener unik kepada para tamu. 2Kami keluar dari Stasiun Dete menuju batas timur laut Taman Nasional Hwange Zimbabwe. 3Belasan orang yang bersemangat _sembilan turis, dua masinis, dan satu pemandu safari_ menempuh perjalanan dari Air Terjun Victoria ke Dataran Ngamo, sebuah padang rumput yang dipenuhi gajah tempat hutan akasia yang semakin menipis bertemu dengan hamparan pasir Kalahari yang gersang.
4Selama perjalanan, saya menyipitkan mata di tengah terik matahari sambil menyesap minuman gin dan tonik. 5Menyeimbangkan badan dengan satu kaki dan mencondongkan tubuh ke sisi gerbong kereta pribadi yang dibuat khusus, saya mencari posisi terbaik untuk melihat pemandangan seekor burung yang sedang bertengger di atas kawat. 6Penumpang lain memperbesar lensa kameranya. 7Kami melihat sekilas warna biru elektrik, paruh yang panjang, kepala besar, tetapi cahaya matahari membuat proses identifikasi menjadi sulit.
8Setelah kereta menambah kecepatan, meninggalkan burung itu, kami berdebat, apakah itu seekor burung raja ikan (kingfisher), atau semacam burung pelatuk?. 9Mendengar diskusi kami, salah seorang masinis kereta api teridentifikasi burung itu sebagai roller berdada ungu (lilac-breasted roller). 10Lega karena mendapat jawaban, saya menambahkan burung itu ke daftar buku catatan.",Pernyataan berikut yang tidak terdapat dalam bacaan adalah...,"A. Cuaca saat itu sangat terik
B. Para wisatawan memperdebatkan jenis burung yang sedang bertengger di atas kawat
C. Hamparan pasir Kalahari yang gersang juga dapat kita temui di tour wisata ini
D. Pengalaman yang sangat unik dapat kita dapatkan dalam tour “Elephant Express”
E. Elephant Express menawarkan pengalaman pertunjukkan gajah khas masyarakat Zimbabwe",E. Elephant Express menawarkan pengalaman pertunjukkan gajah khas masyarakat Zimbabwe,informasi yang tidak sesuai dengan bacaan,a8,67,2,sulit
li52,"Teks 2.
1Pada rute antara Dete dan Ngamo Sidings di Zimbabwe, ""Elephant Express"" menawarkan pengalaman safari yang bener-bener unik kepada para tamu. 2Kami keluar dari Stasiun Dete menuju batas timur laut Taman Nasional Hwange Zimbabwe. 3Belasan orang yang bersemangat _sembilan turis, dua masinis, dan satu pemandu safari_ menempuh perjalanan dari Air Terjun Victoria ke Dataran Ngamo, sebuah padang rumput yang dipenuhi gajah tempat hutan akasia yang semakin menipis bertemu dengan hamparan pasir Kalahari yang gersang.
4Selama perjalanan, saya menyipitkan mata di tengah terik matahari sambil menyesap minuman gin dan tonik. 5Menyeimbangkan badan dengan satu kaki dan mencondongkan tubuh ke sisi gerbong kereta pribadi yang dibuat khusus, saya mencari posisi terbaik untuk melihat pemandangan seekor burung yang sedang bertengger di atas kawat. 6Penumpang lain memperbesar lensa kameranya. 7Kami melihat sekilas warna biru elektrik, paruh yang panjang, kepala besar, tetapi cahaya matahari membuat proses identifikasi menjadi sulit.
8Setelah kereta menambah kecepatan, meninggalkan burung itu, kami berdebat, apakah itu seekor burung raja ikan (kingfisher), atau semacam burung pelatuk?. 9Mendengar diskusi kami, salah seorang masinis kereta api teridentifikasi burung itu sebagai roller berdada ungu (lilac-breasted roller). 10Lega karena mendapat jawaban, saya menambahkan burung itu ke daftar buku catatan.",Ilustrasi yang tepat untuk teks bacaan tersebut adalah...,"A. Data jumlah spesies di kawasan yang ditawarkan ""Elephant Express""
B. Gambar pemandangan safari ""Elephant Express""
C. Diagram spesies langka di Zimbabwe
D. Video tanggapan pelancong yang ikut berwisata di di Zimbabwe
E. Kurva tingkat wisatawan yang tertarik dengan ""Elephant Express""","B. Gambar pemandangan safari""Elephant Express""",ilustrasi sesuai bacaan,a8,695,28,sulit
li53,"Teks 2.
1Pada rute antara Dete dan Ngamo Sidings di Zimbabwe, ""Elephant Express"" menawarkan pengalaman safari yang bener-bener unik kepada para tamu. 2Kami keluar dari Stasiun Dete menuju batas timur laut Taman Nasional Hwange Zimbabwe. 3Belasan orang yang bersemangat _sembilan turis, dua masinis, dan satu pemandu safari_ menempuh perjalanan dari Air Terjun Victoria ke Dataran Ngamo, sebuah padang rumput yang dipenuhi gajah tempat hutan akasia yang semakin menipis bertemu dengan hamparan pasir Kalahari yang gersang.
4Selama perjalanan, saya menyipitkan mata di tengah terik matahari sambil menyesap minuman gin dan tonik. 5Menyeimbangkan badan dengan satu kaki dan mencondongkan tubuh ke sisi gerbong kereta pribadi yang dibuat khusus, saya mencari posisi terbaik untuk melihat pemandangan seekor burung yang sedang bertengger di atas kawat. 6Penumpang lain memperbesar lensa kameranya. 7Kami melihat sekilas warna biru elektrik, paruh yang panjang, kepala besar, tetapi cahaya matahari membuat proses identifikasi menjadi sulit.
8Setelah kereta menambah kecepatan, meninggalkan burung itu, kami berdebat, apakah itu seekor burung raja ikan (kingfisher), atau semacam burung pelatuk?. 9Mendengar diskusi kami, salah seorang masinis kereta api teridentifikasi burung itu sebagai roller berdada ungu (lilac-breasted roller). 10Lega karena mendapat jawaban, saya menambahkan burung itu ke daftar buku catatan.",Kalimat yang mengandung kata tidak baku ditunjukkan dalam...,"A. (1)
B. (2)
C. (3)
D. (6)
E. (7)",A. (1),Kalimat baku,a8,865,225,sulit
li54,"Teks 3.
1Dikenal sebagai ""torfbæir"", rumah-rumah yang dirancang dengan cerdik ini membantu manusia bertahan hidup di lingkungan yang paling tidak ramah di Eropa. 2Dengan dataran yang diselimuti lava aktif, bertebing terjal, dan dipenuhi banyak batu-batu besar yang berserakan, Islandia adalah salah satu negara paling tandus di Eropa. 3Di sebagian besar pulau itu keterpencilannya sangat mencolok, terutama di Wilayah Barat Laut yang sangat jauh.
4Di sana saya datang, untuk belajar bagaimana orang Islandia tinggal di salah satu tempat yang paling tidak ramah dan paling aktif secara vulkanik di Bumi. 5Menetap di Islandia, bahkan untuk orang Norse (utara) yang keras, sangat sulit di abad ke-9 Masehi. 6Suhunya berada di bawah nol derajat dan lapisan salju tebal bahkan di dataran rendah terjadi hampir di sepanjang tahun.
7Lapisan batu membuat negara ini juga tidak memiliki tanah subur. 8Hanya seperlima darinya, sebagian besar di Wilayah Barat Laut, yang di dapat ditanami tumbuhan hingga di hari ini. 9Ketika pelaut Norse pertama kali menginjakan kaki di pulau itu, kira-kira 30% wilayah Islandia dikelilingi hutan, cakupan yang rendah dibandingkan dengan tempat lain di Skandinavia pada saat itu.","Teks bacaan tersebut belum memuat informasi yang lengkap, maka informasi yang dapat ditambahkan ke dalam teks adalah....","A. Suhu di Islandia yang berada di bawah nol derajat
B. Tanah di Islandia banyak lapisan batu
C. Cara bertahan hidup masyarakat Islandia selain rumah yang dirancang khusus
D. Islandia merupakan negara yang tandus
E. Islandia negara dengan vulkanik paling aktif di bumi",C. Cara bertahan hidup masyarakat Islandia selain rumah yang dirancang khusus,Penambahan informasi,a9,548,210,sulit
li55,"Teks 3.
1Dikenal sebagai ""torfbæir"", rumah-rumah yang dirancang dengan cerdik ini membantu manusia bertahan hidup di lingkungan yang paling tidak ramah di Eropa. 2Dengan dataran yang diselimuti lava aktif, bertebing terjal, dan dipenuhi banyak batu-batu besar yang berserakan, Islandia adalah salah satu negara paling tandus di Eropa. 3Di sebagian besar pulau itu keterpencilannya sangat mencolok, terutama di Wilayah Barat Laut yang sangat jauh.
4Di sana saya datang, untuk belajar bagaimana orang Islandia tinggal di salah satu tempat yang paling tidak ramah dan paling aktif secara vulkanik di Bumi. 5Menetap di Islandia, bahkan untuk orang Norse (utara) yang keras, sangat sulit di abad ke-9 Masehi. 6Suhunya berada di bawah nol derajat dan lapisan salju tebal bahkan di dataran rendah terjadi hampir di sepanjang tahun.
7Lapisan batu membuat negara ini juga tidak memiliki tanah subur. 8Hanya seperlima darinya, sebagian besar di Wilayah Barat Laut, yang di dapat ditanami tumbuhan hingga di hari ini. 9Ketika pelaut Norse pertama kali menginjakan kaki di pulau itu, kira-kira 30% wilayah Islandia dikelilingi hutan, cakupan yang rendah dibandingkan dengan tempat lain di Skandinavia pada saat itu.",Kata bercetak tebal yang menunjukkan kesalahan terdapat dalam kalimat...,"A. (2)
B. (3)
C. (4)
D. (5)
E. (6)",B. (3),kesalahan penulisan,a9,184,61,sulit
li56,"Teks 3.
1Dikenal sebagai ""torfbæir"", rumah-rumah yang dirancang dengan cerdik ini membantu manusia bertahan hidup di lingkungan yang paling tidak ramah di Eropa. 2Dengan dataran yang diselimuti lava aktif, bertebing terjal, dan dipenuhi banyak batu-batu besar yang berserakan, Islandia adalah salah satu negara paling tandus di Eropa. 3Di sebagian besar pulau itu keterpencilannya sangat mencolok, terutama di Wilayah Barat Laut yang sangat jauh.
4Di sana saya datang, untuk belajar bagaimana orang Islandia tinggal di salah satu tempat yang paling tidak ramah dan paling aktif secara vulkanik di Bumi. 5Menetap di Islandia, bahkan untuk orang Norse (utara) yang keras, sangat sulit di abad ke-9 Masehi. 6Suhunya berada di bawah nol derajat dan lapisan salju tebal bahkan di dataran rendah terjadi hampir di sepanjang tahun.
7Lapisan batu membuat negara ini juga tidak memiliki tanah subur. 8Hanya seperlima darinya, sebagian besar di Wilayah Barat Laut, yang di dapat ditanami tumbuhan hingga di hari ini. 9Ketika pelaut Norse pertama kali menginjakan kaki di pulau itu, kira-kira 30% wilayah Islandia dikelilingi hutan, cakupan yang rendah dibandingkan dengan tempat lain di Skandinavia pada saat itu.",Kalimat yang mengandung pemborosan kata adalah...,"A. (5)
B. (6)
C. (7)
D. (8)
E. (9)",D. (8),pemborosan kata,a9,327,158,sedang
li57,"Teks 3.
1Dikenal sebagai ""torfbæir"", rumah-rumah yang dirancang dengan cerdik ini membantu manusia bertahan hidup di lingkungan yang paling tidak ramah di Eropa. 2Dengan dataran yang diselimuti lava aktif, bertebing terjal, dan dipenuhi banyak batu-batu besar yang berserakan, Islandia adalah salah satu negara paling tandus di Eropa. 3Di sebagian besar pulau itu keterpencilannya sangat mencolok, terutama di Wilayah Barat Laut yang sangat jauh.
4Di sana saya datang, untuk belajar bagaimana orang Islandia tinggal di salah satu tempat yang paling tidak ramah dan paling aktif secara vulkanik di Bumi. 5Menetap di Islandia, bahkan untuk orang Norse (utara) yang keras, sangat sulit di abad ke-9 Masehi. 6Suhunya berada di bawah nol derajat dan lapisan salju tebal bahkan di dataran rendah terjadi hampir di sepanjang tahun.
7Lapisan batu membuat negara ini juga tidak memiliki tanah subur. 8Hanya seperlima darinya, sebagian besar di Wilayah Barat Laut, yang di dapat ditanami tumbuhan hingga di hari ini. 9Ketika pelaut Norse pertama kali menginjakan kaki di pulau itu, kira-kira 30% wilayah Islandia dikelilingi hutan, cakupan yang rendah dibandingkan dengan tempat lain di Skandinavia pada saat itu.",Pernyataan berikut yang dapat melemahkan teks bacaan adalah...,"A. Negara ini suhunya berada di bawah nol derajat dan lapisan salju tebal bahkan di dataran rendah terjadi hampir di sepanjang tahun
B. Islandia merupakan salah satu Negara paling tandus di Eropa
C. Rumah-rumah di Islandia dirancang khusus untuk bertahan hidup
D. Islandia merupakan salah satu negara di Eropa berbatasan langsung dengan pantai
E. Dataran Islandia diselimuti lava aktif, bertebing terjal, dan dipenuhi batu-batu besar",D. Islandia merupakan salah satu negara di Eropa berbatasan langsung dengan pantai,pernyataan yang melemahkan,a9,620,82,sulit
li58,"Teks 3.
1Dikenal sebagai ""torfbæir"", rumah-rumah yang dirancang dengan cerdik ini membantu manusia bertahan hidup di lingkungan yang paling tidak ramah di Eropa. 2Dengan dataran yang diselimuti lava aktif, bertebing terjal, dan dipenuhi banyak batu-batu besar yang berserakan, Islandia adalah salah satu negara paling tandus di Eropa. 3Di sebagian besar pulau itu keterpencilannya sangat mencolok, terutama di Wilayah Barat Laut yang sangat jauh.
4Di sana saya datang, untuk belajar bagaimana orang Islandia tinggal di salah satu tempat yang paling tidak ramah dan paling aktif secara vulkanik di Bumi. 5Menetap di Islandia, bahkan untuk orang Norse (utara) yang keras, sangat sulit di abad ke-9 Masehi. 6Suhunya berada di bawah nol derajat dan lapisan salju tebal bahkan di dataran rendah terjadi hampir di sepanjang tahun.
7Lapisan batu membuat negara ini juga tidak memiliki tanah subur. 8Hanya seperlima darinya, sebagian besar di Wilayah Barat Laut, yang di dapat ditanami tumbuhan hingga di hari ini. 9Ketika pelaut Norse pertama kali menginjakan kaki di pulau itu, kira-kira 30% wilayah Islandia dikelilingi hutan, cakupan yang rendah dibandingkan dengan tempat lain di Skandinavia pada saat itu.",Kalimat yang penggunaan tanda bacanya salah yaitu...,"A. (1)
B. (2)
C. (4)
D. (5)
E. (6)",C. (4),kesalahan tanda baca,a9,389,126,sulit
li59,"Teks 3.
1Dikenal sebagai ""torfbæir"", rumah-rumah yang dirancang dengan cerdik ini membantu manusia bertahan hidup di lingkungan yang paling tidak ramah di Eropa. 2Dengan dataran yang diselimuti lava aktif, bertebing terjal, dan dipenuhi banyak batu-batu besar yang berserakan, Islandia adalah salah satu negara paling tandus di Eropa. 3Di sebagian besar pulau itu keterpencilannya sangat mencolok, terutama di Wilayah Barat Laut yang sangat jauh.
4Di sana saya datang, untuk belajar bagaimana orang Islandia tinggal di salah satu tempat yang paling tidak ramah dan paling aktif secara vulkanik di Bumi. 5Menetap di Islandia, bahkan untuk orang Norse (utara) yang keras, sangat sulit di abad ke-9 Masehi. 6Suhunya berada di bawah nol derajat dan lapisan salju tebal bahkan di dataran rendah terjadi hampir di sepanjang tahun.
7Lapisan batu membuat negara ini juga tidak memiliki tanah subur. 8Hanya seperlima darinya, sebagian besar di Wilayah Barat Laut, yang di dapat ditanami tumbuhan hingga di hari ini. 9Ketika pelaut Norse pertama kali menginjakan kaki di pulau itu, kira-kira 30% wilayah Islandia dikelilingi hutan, cakupan yang rendah dibandingkan dengan tempat lain di Skandinavia pada saat itu.",Inti dari kalimat (1) teks bacaan tersebut adalah...,"A. Rumah-rumah membantu manusia bertahan hidup
B. Rumah-rumah yang dikenal sebagai ""torfbæir”
C. Lingkungan yang paling tidak ramah di Eropa
D. Torfbæir rumah untuk melindungi dari lingkungan tidak ramah
E. Manusia bertahan hidup di lingkungan yang paling tidak ramah di Eropa",A. Rumah-rumah membantu manusia bertahan hidup,inti kalimat,a9,958,344,sulit
li60,"Teks 3.
1Dikenal sebagai ""torfbæir"", rumah-rumah yang dirancang dengan cerdik ini membantu manusia bertahan hidup di lingkungan yang paling tidak ramah di Eropa. 2Dengan dataran yang diselimuti lava aktif, bertebing terjal, dan dipenuhi banyak batu-batu besar yang berserakan, Islandia adalah salah satu negara paling tandus di Eropa. 3Di sebagian besar pulau itu keterpencilannya sangat mencolok, terutama di Wilayah Barat Laut yang sangat jauh.
4Di sana saya datang, untuk belajar bagaimana orang Islandia tinggal di salah satu tempat yang paling tidak ramah dan paling aktif secara vulkanik di Bumi. 5Menetap di Islandia, bahkan untuk orang Norse (utara) yang keras, sangat sulit di abad ke-9 Masehi. 6Suhunya berada di bawah nol derajat dan lapisan salju tebal bahkan di dataran rendah terjadi hampir di sepanjang tahun.
7Lapisan batu membuat negara ini juga tidak memiliki tanah subur. 8Hanya seperlima darinya, sebagian besar di Wilayah Barat Laut, yang di dapat ditanami tumbuhan hingga di hari ini. 9Ketika pelaut Norse pertama kali menginjakan kaki di pulau itu, kira-kira 30% wilayah Islandia dikelilingi hutan, cakupan yang rendah dibandingkan dengan tempat lain di Skandinavia pada saat itu.",Perbaikan yang tepat untuk kalimat (2) agar terpenuhi kaidah kalimat efektif adalah...,"A. Tidak perlu menggunakan tanda koma setelah kata terjal
B. Setelah kata berserakan seharusnya tanda titik
C. Menghapus kata banyak
D. Menghapus kata dengan
E. Penggunaan konjungsi yang tidak tepat",C. Menghapus kata banyak,perbaikan kalimat,a9,408,97,sulit
